총생활인구수,기온,기압,풍속,운량,일강수량,최대순간풍속풍향,최대풍속풍향,평균풍속,최다풍향,일최심적설,일최심신적설,강수여부,일 미세먼지 농도(㎍/㎥),휴일여부,요일,계절,month,day,영등포구
411236.53300833335,3.1156310791243658,-1.2307973515935875,-0.1357761807457289,-0.6335830672689398,0.0,270,270,2.4,270,0.0,0.0,0.0,28.0,0,3,4,2,3,3735
415152.1625373333,3.353405589030856,-1.253006828642252,1.3552575154307016,-0.5739054743564114,0.0,290,290,3.1,270,0.0,0.0,0.0,25.0,0,4,4,2,4,3678
406182.3067248333,3.590739616087372,-1.2974257827395814,1.2097908133647082,-0.5142278814438829,0.0,270,270,3.1,270,0.0,0.0,0.0,25.0,0,5,4,2,5,2215
405353.4354951667,3.1507825347365808,-1.2419020901179199,1.0279574357822168,-0.8126158460065251,0.0,290,290,2.5,270,0.0,0.0,0.0,23.0,0,6,4,2,6,2299
419059.2099753333,2.9989699620924184,-1.208587874544923,0.4097239520017455,-0.8126158460065251,0.0,290,290,1.8,270,0.0,0.0,0.0,30.0,0,0,4,2,7,4354
419597.3796035,2.4726144658990648,-1.1530641819232612,-0.6449096379767049,-1.1110038105691675,0.0,320,290,1.9,270,0.0,0.0,0.0,33.0,0,1,4,2,8,4886
419661.74112566665,2.3277919645011274,-1.1419594433989289,-1.044943068658186,-1.1110038105691675,0.0,320,290,1.8,20,0.0,0.0,0.0,44.0,0,2,4,2,9,5189
419474.03037033335,2.27384643159423,-1.0642262737286026,0.08242387235326136,-0.6932606601814683,0.0,320,320,2.3,270,0.0,0.0,0.0,55.0,0,3,4,2,10,5370
418242.90389583335,2.0335156403233343,-0.9975978425826089,-0.6449096379767049,-0.6335830672689398,0.0,270,250,1.8,270,0.0,0.0,0.0,104.0,0,4,4,2,11,5546
406452.8718093333,1.6956202238171172,-1.042016796679938,-0.681276313493203,-1.3497141822192813,0.0,250,270,1.7,270,0.0,0.0,0.0,97.0,0,5,4,2,12,4445
403610.9890075,1.6550575775495147,-1.0642262737286026,-1.1540430952076808,-0.7529382530939968,0.0,340,320,1.8,50,0.0,0.0,0.0,60.0,0,6,4,2,13,4171
417508.5458003333,2.026107796152024,-0.9420741499609472,0.5915573295842369,-0.09648473105618369,1.7,230,270,2.9,70,0.0,0.0,1.0,50.0,0,0,4,2,14,3805
418103.3641601667,3.3322340572167173,-1.2196926130692551,0.48245730303474244,-0.03680713814365522,0.0,270,270,3.8,270,0.0,0.0,0.0,0.0,0,1,4,2,15,3849
418354.906579,3.747045223071047,-1.2974257827395814,1.0279574357822168,-0.7529382530939968,0.0,270,270,3.7,290,0.0,0.0,0.0,32.0,0,2,4,2,16,3473
418075.2564855,3.5354543673641476,-1.3196352597882461,0.6642906806172338,-0.9916486247441105,0.0,290,290,2.5,270,0.0,0.0,0.0,34.0,0,3,4,2,17,3747
416605.169188,2.7425209572785008,-1.253006828642252,-0.899476366592193,-1.40939177513181,0.0,290,270,2.0,20,0.0,0.0,0.0,51.0,0,4,4,2,18,4634
406130.26086316665,2.7888793817803923,-1.175273658971926,1.064324111298715,-0.394872695618826,0.1,290,290,2.9,290,0.1,0.1,1.0,48.0,0,5,4,2,19,2645
404116.36035416665,3.3297971395451937,-1.3085305212639138,0.8824907337162234,-1.2303589963942245,0.0,270,290,4.1,270,0.0,0.0,0.0,36.0,0,6,4,2,20,2146
417011.8461095,2.972786745281575,-1.1863783974962583,1.6461909195626874,-0.2158399168812406,0.1,250,270,2.9,270,0.0,0.0,1.0,33.0,0,0,4,2,21,4019
417863.0180975,3.232870747354319,-1.286321044215249,1.2097908133647082,-0.6932606601814683,0.0,270,320,3.2,270,0.0,0.0,0.0,34.0,0,1,4,2,22,3951
418026.2607785,3.468685794360812,-1.3307399983125785,0.5188239785512405,-1.2303589963942245,0.0,320,290,2.6,270,0.0,0.0,0.0,30.0,0,2,4,2,23,3823
417665.5173185,2.954410440911978,-1.1863783974962583,0.5915573295842369,-0.8126158460065251,0.0,230,320,2.2,290,0.0,0.0,0.0,33.0,0,3,4,2,24,4327
417660.4731258333,2.1054751625570702,-0.8421315032419563,-0.06304282971273194,0.6196463838941578,0.0,250,250,2.3,230,0.0,0.0,0.0,69.0,0,4,4,2,25,5009
405287.18046633335,1.664962021238789,-0.7088746409499685,2.1553243767936636,1.0970671271943855,1.1,290,290,3.9,200,0.0,0.0,1.0,61.0,0,5,4,2,26,2740
400549.5644068334,1.9157573214361896,-0.9975978425826089,1.3552575154307016,-0.6932606601814683,0.0,200,250,2.8,230,0.0,0.0,0.0,52.0,0,6,4,2,27,4304
412497.94542166666,1.3645952961698702,-0.831026764717624,-0.899476366592193,-0.5142278814438829,0.0,250,200,1.5,200,0.0,0.0,0.0,46.0,0,0,4,2,28,6014
405784.05035316665,1.6570315211405475,-0.7643983335716301,0.4460906275182443,0.0825480476814017,2.3,290,250,2.3,270,0.0,0.0,1.0,34.0,1,1,1,3,1,3736
418424.516707,1.9827646218252883,-1.0198073196312736,0.7370240316502302,-0.9319710318315821,0.0,250,230,2.7,270,0.0,0.0,0.0,30.0,0,2,1,3,2,5809
419074.3147918333,1.467933427103338,-0.9975978425826089,0.1551572233862577,-1.2303589963942245,0.0,270,290,2.1,270,0.0,0.0,0.0,48.0,0,3,1,3,3,6389
418711.1610396667,1.2938113622929217,-0.8199220261932917,3.6099913974535953,-0.5739054743564114,0.0,180,180,3.6,200,0.0,0.0,0.0,88.0,0,4,1,3,4,5996
408703.7387626667,2.0859459797555755,-1.1974831360205904,2.4098911054091516,-1.3497141822192813,0.0,250,250,4.3,270,0.0,0.0,0.0,111.0,0,5,1,3,5,4277
405917.6628211667,2.257149666853202,-1.208587874544923,0.00969052132026439,-1.4690693680443383,0.0,270,320,2.6,270,0.0,0.0,0.0,49.0,0,6,1,3,6,4002
418582.51538083336,2.0504923283357903,-1.1308547048745967,-0.7540096645261997,-1.2303589963942245,0.0,270,270,2.0,270,0.0,0.0,0.0,0.0,0,0,1,3,7,5835
419114.6209368333,1.4513560260551914,-0.9087599343879504,-0.3903429093612167,-0.03680713814365522,0.0,290,270,2.0,270,0.0,0.0,0.0,58.0,0,1,1,3,8,6657
408240.3221546667,1.2107865073985329,-0.7532935950472978,-0.7540096645261997,-0.6335830672689398,0.0,270,250,1.9,270,0.0,0.0,0.0,63.0,1,2,1,3,9,7437
418609.8344741667,0.8904461114084042,-0.8865504573392856,0.3733572764852473,-1.6481021467819237,0.0,200,200,2.1,270,0.0,0.0,0.0,65.0,0,3,1,3,10,7105
418215.9205065,0.581868962969816,-0.6200367327553098,-0.7903763400426979,-0.03680713814365522,0.0,270,180,1.9,20,0.0,0.0,0.0,70.0,0,4,1,3,11,8057
407990.033821,0.36101145922934064,-0.30910405407400493,0.6279240051007356,0.2615808264189871,2.6,200,180,2.7,200,0.0,0.0,1.0,67.0,0,5,1,3,12,6476
406668.697214,0.583809283825916,-0.053695068014361386,0.33699060096874917,2.708362135832654,42.1,200,320,1.9,250,0.0,0.0,1.0,15.0,0,6,1,3,13,2991
418533.4935413333,1.0659265966902964,-0.3979419622686634,1.2461574888812064,2.230941392532426,8.7,250,250,3.2,50,0.0,0.0,1.0,0.0,0,0,1,3,14,3827
418502.48866566666,1.259219753223563,-0.6977699024256361,-0.5721762869437081,0.0825480476814017,0.0,290,250,2.0,250,0.0,0.0,0.0,43.0,0,1,1,3,15,7182
417923.57347683335,0.8079174159406913,-0.6533509483283069,-0.7540096645261997,-0.394872695618826,0.0,320,290,2.1,290,0.0,0.0,0.0,65.0,0,2,1,3,16,7873
418017.7723768333,0.6544518001682152,-0.6200367327553098,0.700657356133732,0.022870454768873234,1.2,70,50,2.7,50,0.0,0.0,1.0,59.0,0,3,1,3,17,6275
417857.710397,1.281850145852536,-0.7977125491446271,1.3552575154307016,0.44061360515657244,0.0,70,50,4.4,50,0.0,0.0,0.0,0.0,0,4,1,3,18,6305
408775.9221315,1.9704043371149669,-0.7643983335716301,0.04605719683676255,1.0373895342818569,14.6,70,50,3.0,50,0.7,0.7,1.0,0.0,0,5,1,3,19,2506
404999.0230278334,1.5995333827461535,-0.8421315032419563,0.19152389890275587,-0.2158399168812406,0.0,200,230,2.6,250,0.0,0.0,0.0,25.0,0,6,1,3,20,5190
417231.2943253333,1.6661004189796513,-1.0309120581556055,-0.06304282971273194,-1.0513262176566391,0.0,290,320,2.4,270,0.0,0.0,0.0,32.0,0,0,1,3,21,6884
417850.2808045,1.3130047265519138,-0.964283627009612,-0.0994095052292301,-1.0513262176566391,0.0,270,270,2.2,270,0.0,0.0,0.0,39.0,0,1,1,3,22,7674
417680.70584916667,1.4701723758860157,-0.8976551958636179,-0.2812428828117219,-0.2158399168812406,0.0,270,250,2.3,250,0.0,0.0,0.0,33.0,0,2,1,3,23,6741
418094.683758,1.1667863953722013,-0.6422462098039745,-0.9358430421086911,0.6793239768066863,0.0,200,200,1.8,200,0.0,0.0,0.0,45.0,0,3,1,3,24,7358
417260.8233828333,0.5400857458843942,-0.4312561778416604,0.6642906806172338,0.0825480476814017,10.9,50,50,2.6,70,0.0,0.0,1.0,64.0,0,4,1,3,25,6351
407281.9278333333,0.5218737876687098,-0.2535803614523433,1.2461574888812064,0.5002911980691009,19.8,230,230,2.9,250,0.0,0.0,1.0,0.0,0,5,1,3,26,4974
402892.5301451667,1.1009584699152561,-0.9198646729122825,1.7916576216286808,-1.290036589306753,0.0,290,320,3.0,290,0.0,0.0,0.0,35.0,0,6,1,3,27,7043
416623.10196783335,1.1412598975665804,-1.0864357507772673,-0.3539762338447185,-1.7674573326069807,0.0,250,270,2.1,290,0.0,0.0,0.0,39.0,0,0,1,3,28,8540
417308.1240488333,0.9281723343458003,-0.7866078106202947,0.00969052132026439,-0.45455028853135443,0.0,270,270,2.1,50,0.0,0.0,0.0,40.0,0,1,1,3,29,9295
417737.6473993333,0.7175628846822086,-0.3979419622686634,-0.899476366592193,0.32125841933151555,0.4,50,50,1.8,50,0.0,0.0,1.0,36.0,0,2,1,3,30,6935
418176.6047231667,0.6770599202610464,-0.5978272557066453,0.00969052132026439,-0.09648473105618369,0.0,250,340,2.5,290,0.0,0.0,0.0,24.0,0,3,1,3,31,8881
416812.8669721666,0.9319491865280239,-0.8754457188149534,0.33699060096874917,-1.1110038105691675,0.0,270,270,2.6,50,0.0,0.0,0.0,0.0,0,4,1,4,1,9551
403424.4234536667,1.0734353185937127,-0.864340980290621,0.8461240581997254,-0.9916486247441105,0.0,250,270,2.3,270,0.0,0.0,0.0,34.0,0,5,1,4,2,9374
400719.322748,0.8419119878512685,-0.8199220261932917,-0.20850953177872522,-1.2303589963942245,0.0,290,270,2.1,270,0.0,0.0,0.0,45.0,0,6,1,4,3,10271
417129.8036851667,0.7492995844605848,-0.8421315032419563,-0.06304282971273194,-1.2303589963942245,0.0,290,250,2.3,270,0.0,0.0,0.0,50.0,0,0,1,4,4,10052
417829.1991205,0.7949563074962219,-0.9531788884852795,0.1551572233862577,-1.290036589306753,0.0,200,200,2.4,270,0.0,0.0,0.0,41.0,0,1,1,4,5,10388
418092.510093,0.4761760874417812,-0.731084117998633,-0.46307626039421335,-1.5287469609568667,0.0,270,270,2.5,270,0.0,0.0,0.0,50.0,0,2,1,4,6,10982
418409.2341126666,0.6300447767539331,-0.8865504573392856,0.9552240847492198,-1.40939177513181,0.0,200,200,3.3,250,0.0,0.0,0.0,40.0,0,3,1,4,7,10801
417247.7360928333,0.39174782961488536,-0.7532935950472978,-0.026676154196233773,-1.0513262176566391,0.0,180,200,2.1,200,0.0,0.0,0.0,54.0,0,4,1,4,8,13461
404880.53636666667,-0.530423218368278,-0.5089893475119867,1.2461574888812064,-0.6335830672689398,0.5,180,200,3.0,200,0.0,0.0,1.0,58.0,0,5,1,4,9,15233
402414.10712983337,-0.6218375421716588,-0.48677987046332205,0.04605719683676255,-1.3497141822192813,0.0,250,270,2.0,270,0.0,0.0,0.0,51.0,0,6,1,4,10,15690
417820.5366153333,-0.8271364602175948,-0.009276113917032057,-0.0994095052292301,-0.6335830672689398,0.0,200,230,2.4,70,0.0,0.0,0.0,36.0,0,0,1,4,11,14319
418346.52693116665,-0.9346652109886311,0.39049447295893147,0.8461240581997254,0.32125841933151555,0.5,290,290,2.8,230,0.0,0.0,1.0,27.0,0,1,1,4,12,9915
419390.8635683333,0.24154019667306778,-0.3202087925983372,2.1553243767936636,0.14222564059393014,1.3,50,50,4.4,70,0.0,0.0,1.0,13.0,0,2,1,4,13,7579
418977.7858315,0.3032741560604359,-0.6089319942309775,0.9188574092327216,0.022870454768873234,0.0,50,50,4.0,70,0.0,0.0,0.0,14.0,0,3,1,4,14,9794
416749.20746816666,0.2785052549921432,-0.731084117998633,0.48245730303474244,-0.9916486247441105,0.0,320,290,3.0,50,0.0,0.0,0.0,0.0,0,4,1,4,15,11432
402590.9956406667,0.253919186038539,-0.731084117998633,0.4460906275182443,-1.5884245538693953,0.0,290,270,2.5,250,0.0,0.0,0.0,39.0,0,5,1,4,16,11011
400769.4339163333,0.10414446279596408,-0.6200367327553098,0.1551572233862577,-1.2303589963942245,0.0,290,270,2.3,250,0.0,0.0,0.0,47.0,0,6,1,4,17,11070
417618.0052116667,-0.1762675147012684,-0.6644556868526391,0.5915573295842369,-1.40939177513181,0.0,270,250,2.4,250,0.0,0.0,0.0,50.0,0,0,1,4,18,11384
419035.2097323333,-0.06891780946955409,-0.553408301609316,0.04605719683676255,-0.9916486247441105,0.0,250,250,2.4,250,0.0,0.0,0.0,60.0,0,1,1,4,19,11272
418937.6350705,-0.14119845086038346,-0.5978272557066453,0.1551572233862577,-1.290036589306753,0.0,290,230,2.3,250,0.0,0.0,0.0,59.0,0,2,1,4,20,12175
419244.5868046667,-0.20489187314774895,-0.5423035630849836,0.5188239785512405,-1.40939177513181,0.0,180,200,2.8,200,0.0,0.0,0.0,43.0,0,3,1,4,21,11662
418329.5606448334,0.015069746812993013,-0.042590329490029104,1.1370574623317113,0.7986791626317432,0.0,200,230,3.5,200,0.0,0.0,0.0,52.0,0,4,1,4,22,9689
404311.6704475,-0.4793550859828789,-0.3424182696470018,-0.6449096379767049,-1.40939177513181,0.0,140,110,1.7,250,0.0,0.0,0.0,53.0,0,5,1,4,23,11801
401693.0735438333,-0.7296874120997887,0.19060917952094963,-0.20850953177872522,0.2019032335064586,0.3,270,270,2.3,270,0.0,0.0,1.0,50.0,0,6,1,4,24,10844
419189.72967383335,-0.8725918651777681,0.5681702893482489,-1.1176764196911826,0.9777119413693286,1.3,140,110,1.4,50,0.0,0.0,1.0,44.0,0,0,1,4,25,10952
421245.0228373333,-1.276897326219928,0.135085486899288,1.064324111298715,-0.5142278814438829,1.0,320,290,3.1,270,0.0,0.0,1.0,47.0,0,1,1,4,26,12338
421280.32256,-0.5182197066611369,-0.7977125491446271,0.33699060096874917,-1.6481021467819237,0.0,340,320,2.7,250,0.0,0.0,0.0,169.0,0,2,1,4,27,12668
421377.8742298333,-0.6081972234914516,-0.5200940860363189,1.6461909195626874,-1.5287469609568667,0.0,50,50,2.6,50,0.0,0.0,0.0,77.0,0,3,1,4,28,12532
420054.3141345,0.26047234231578126,-0.30910405407400493,0.7370240316502302,0.5599687909816293,15.5,70,50,3.4,50,0.0,0.0,1.0,0.0,0,4,1,4,29,8729
406277.7232976666,0.21901046308182678,-0.3757324852199988,0.700657356133732,0.2615808264189871,0.0,270,270,2.9,50,0.0,0.0,0.0,25.0,0,5,1,4,30,9733
404321.1718315,0.25675539067437214,-0.6200367327553098,2.0098576747276704,-1.3497141822192813,0.0,230,230,3.1,270,0.0,0.0,0.0,48.0,0,6,1,5,1,10079
422522.362609,0.1338842903640437,-0.553408301609316,0.6642906806172338,-1.1110038105691675,0.0,290,250,2.4,270,0.0,0.0,0.0,45.0,0,0,1,5,2,12546
423449.91466633335,0.018402548264249637,-0.6866651639013038,0.33699060096874917,-1.2303589963942245,0.0,250,180,2.5,250,0.0,0.0,0.0,40.0,0,1,1,5,3,13047
422973.4080878333,-0.45748585797222624,-0.5311988245606514,0.4460906275182443,-0.8126158460065251,0.0,230,230,2.7,230,0.0,0.0,0.0,42.0,0,2,1,5,4,14193
399472.82875083335,-0.6916028793893744,-0.35352300817133403,-0.4994429359107115,-0.8722934389190536,0.0,230,270,2.2,20,0.0,0.0,0.0,34.0,1,3,1,5,5,13621
406223.30584916665,-0.7855737032515343,0.15729496394795278,0.00969052132026439,-0.27551750979376904,0.0,320,200,2.5,270,0.0,0.0,0.0,38.0,0,4,1,5,6,14340
393472.79216016666,-0.6592243786855596,-0.3313135311226695,0.7733907071667283,-1.5884245538693953,0.5,270,290,3.0,270,0.0,0.0,1.0,31.0,0,5,1,5,7,11109
397107.3338768333,-0.0014292677335629646,-0.5423035630849836,0.7370240316502302,-0.5739054743564114,2.0,50,50,2.8,50,0.0,0.0,1.0,20.0,1,6,1,5,8,6433
423271.1386366667,-0.5235340248541589,-0.29799931554967246,-0.46307626039421335,-0.8722934389190536,0.0,110,110,2.2,70,0.0,0.0,0.0,20.0,0,0,1,5,9,13680
426128.20730016666,-0.8378621877603781,-0.5756177786579805,0.22789057441925403,-1.707779739694452,0.0,160,160,2.2,50,0.0,0.0,0.0,29.0,0,1,1,5,10,14100
426334.1084458333,-0.9262572561188634,-0.24247562292801078,-0.2812428828117219,-0.5739054743564114,0.0,290,230,2.4,270,0.0,0.0,0.0,30.0,0,2,1,5,11,13682
426270.430884,-1.0267030684510492,-0.15363771473335233,-0.46307626039421335,-0.7529382530939968,0.0,270,250,1.9,250,0.0,0.0,0.0,34.0,0,3,1,5,12,13691
425442.4713613333,-0.8218221420245725,-0.3868372237443311,1.1370574623317113,-0.9916486247441105,0.0,320,290,2.2,50,0.0,0.0,0.0,30.0,0,4,1,5,13,14090
411186.04182133335,-0.13951912992618812,-0.6200367327553098,1.2097908133647082,-0.9319710318315821,0.0,230,270,3.3,250,0.0,0.0,0.0,35.0,0,5,1,5,14,11588
408890.9876515,-0.23085506722797855,-0.7199793794743008,0.8097573826832272,-1.2303589963942245,0.0,270,270,3.2,270,0.0,0.0,0.0,27.0,0,6,1,5,15,11734
425591.0174938334,-0.3910159128954682,-0.29799931554967246,0.8097573826832272,-0.5142278814438829,0.0,250,230,2.8,200,0.0,0.0,0.0,33.0,0,0,1,5,16,13964
426581.8500476667,-0.8745920865746827,-0.009276113917032057,0.300623925452251,-0.5142278814438829,0.0,200,180,2.4,230,0.0,0.0,0.0,56.0,0,1,1,5,17,13830
426222.4563581667,-0.905966690004674,0.0018286246073002269,0.8824907337162234,-0.3351951027062975,1.5,230,200,2.9,200,0.0,0.0,1.0,60.0,0,2,1,5,18,11244
429484.1012705001,-0.8525400264493417,-0.13142823768468756,0.7370240316502302,-0.09648473105618369,0.0,180,180,3.0,200,0.0,0.0,0.0,46.0,0,3,1,5,19,13324
428699.34502,-0.9580761289741958,-0.12032349916035529,-0.06304282971273194,-0.9916486247441105,0.0,270,270,2.3,270,0.0,0.0,0.0,38.0,0,4,1,5,20,13830
414587.52616,-0.9682604959348988,0.3016565647642728,0.26425724993575284,0.2019032335064586,0.0,290,270,2.5,270,0.0,0.0,0.0,36.0,0,5,1,5,21,12469
411700.8298431667,-0.9463315860778053,0.3349707803372699,-0.1357761807457289,0.44061360515657244,0.0,200,180,2.5,270,0.0,0.0,0.0,39.0,0,6,1,5,22,11935
428142.403953,-1.4994116596640827,0.4127039500075961,-0.4994429359107115,-0.3351951027062975,0.0,200,250,2.3,270,0.0,0.0,0.0,69.0,0,0,1,5,23,13415
429213.1924646667,-1.4047431396054093,0.15729496394795278,-0.3903429093612167,-0.9319710318315821,0.0,250,250,2.1,270,0.0,0.0,0.0,35.0,0,1,1,5,24,13862
429591.7736325,-1.0931095451060002,0.268342349191276,0.3733572764852473,-0.5142278814438829,3.5,290,270,2.6,250,0.0,0.0,1.0,25.0,0,2,1,5,25,10601
430258.5948648333,-0.6341606362660552,-0.13142823768468756,1.6098242440461894,-0.9319710318315821,0.0,200,200,3.7,230,0.0,0.0,0.0,26.0,0,3,1,5,26,13460
429373.0517431666,-0.9339078329456769,0.0906665328019589,0.5188239785512405,0.14222564059393014,0.0,290,270,3.3,250,0.0,0.0,0.0,26.0,0,4,1,5,27,14408
414995.4746316667,-1.2255307846023251,0.03514284018029728,1.3916241909471996,-0.9319710318315821,0.0,200,230,2.8,230,0.0,0.0,0.0,35.0,0,5,1,5,28,13014
412112.1265615,-1.5290098510031391,0.5348560737752518,0.22789057441925403,-0.3351951027062975,0.0,200,270,2.3,230,0.0,0.0,0.0,31.0,0,6,1,5,29,11987
428690.9471771666,-0.9930670250078643,0.4349134270562606,0.4460906275182443,0.6196463838941578,0.0,270,250,2.5,290,0.0,0.0,0.0,28.0,0,0,1,5,30,12820
429926.7668508334,-0.9685629104368424,-0.40904670079299565,1.17342413784821,-1.5287469609568667,0.0,230,230,2.5,230,0.0,0.0,0.0,28.0,0,1,1,5,31,14674
415462.9072856667,-1.2389508618575449,-0.3424182696470018,0.6279240051007356,-1.5884245538693953,0.0,290,270,2.6,270,0.0,0.0,0.0,26.0,1,2,2,6,1,13903
427713.921629,-1.1551646236504618,0.379389734434599,-0.3539762338447185,0.0825480476814017,0.0,200,270,2.7,250,0.0,0.0,0.0,29.0,0,3,2,6,2,14051
426079.8329365,-1.7445156272402933,0.5570655508239163,-0.24487620729522339,-0.6335830672689398,0.0,270,250,2.0,250,0.0,0.0,0.0,41.0,0,4,2,6,3,14397
414016.3725115,-1.7268414617256975,0.5348560737752518,-1.299509797273674,-0.03680713814365522,0.0,180,180,1.7,50,0.0,0.0,0.0,38.0,0,5,2,6,4,12173
